Page_ID,Page_name,Disclaimer,Amount_spent(INR),Number_of_ads_in_Library
3.32525E+14,Dinesh Bhutani,These ads ran without a disclaimer,≤100,1
2.77454E+14,_jyotiradityascindia,These ads ran without a disclaimer,≤100,1
1.05311E+14,Legal Factory,These ads ran without a disclaimer,≤100,1
2.45976E+14,Kurugondla Lakshmi Sai Priya,These ads ran without a disclaimer,≤100,1
2.36047E+14,অ.বি.চি ৰ্মচা লেঙেৰী মণ্ডল,These ads ran without a disclaimer,≤100,1
5.6187E+14,YellowTurf - Unleash Your Mind,These ads ran without a disclaimer,≤100,1
1.05276E+14,rpganilnautiyal,These ads ran without a disclaimer,≤100,1
1.06985E+14,Newsreel Asia,These ads ran without a disclaimer,≤100,1
1.06083E+14,Pankaj Dwivedi,These ads ran without a disclaimer,≤100,1
2.52982E+14,DANI Finance lon PVT,These ads ran without a disclaimer,≤100,1
3.37827E+14,Abc Pm Kusum Yojna.in,These ads ran without a disclaimer,≤100,2
2.47848E+14,Palle Sindhura Reddy,These ads ran without a disclaimer,≤100,1
3.27682E+14,TATA IPL online ticket booking available call me,These ads ran without a disclaimer,≤100,1
3.39647E+14,Vivek Goswami,These ads ran without a disclaimer,≤100,1
2.62362E+14,Online Loan Services,These ads ran without a disclaimer,≤100,1
1.29002E+14,Gopal Kumawat,These ads ran without a disclaimer,≤100,1
1.03652E+14,schattenfilms,These ads ran without a disclaimer,≤100,1
1.5254E+14,Swami Chidananda Puri,These ads ran without a disclaimer,≤100,1
2.49314E+14,thenu_review,These ads ran without a disclaimer,≤100,1
2.09808E+14,Jagjit Singh Jaggi Chohla,These ads ran without a disclaimer,≤100,1
2.95966E+14,AHMED &truck47,These ads ran without a disclaimer,≤100,1
1.38529E+14,brawnandbrainsgym,These ads ran without a disclaimer,≤100,1
2.05847E+14,Ramprakash choudhary,These ads ran without a disclaimer,≤100,1
1.03281E+14,Amit Jain,These ads ran without a disclaimer,≤100,1
3.49707E+14,Balineni Srinivasa Reddy,These ads ran without a disclaimer,≤100,1
1.41748E+15,Imran Hussain,These ads ran without a disclaimer,≤100,1
1.0622E+14,Chicago Pizza Lounge Nagpur,These ads ran without a disclaimer,≤100,1
1.3717E+14,Avajewels,These ads ran without a disclaimer,≤100,1
1.10346E+14,jireh_soundlabs,These ads ran without a disclaimer,≤100,1
1.08675E+14,Jakobi Chocolatier,These ads ran without a disclaimer,≤100,1
2.81803E+14,WBTSTA CHOPRA BLOCK,These ads ran without a disclaimer,≤100,1
6.19449E+14,AGW Bharat,These ads ran without a disclaimer,≤100,1
1.01411E+14,Scientific Excellence Academy,These ads ran without a disclaimer,≤100,1
1.15895E+14,Ramhari Raut,These ads ran without a disclaimer,≤100,1
1.06014E+15,हर्षदा विद्याधर काकडे - Harshada V Kakade,These ads ran without a disclaimer,≤100,1
3.19494E+14,Mrs. Jayshree Mahendra Patil,These ads ran without a disclaimer,≤100,1
1.07215E+14,Manish Pandey,These ads ran without a disclaimer,≤100,2
2.43344E+14,Andhra Rastra Praja Samiti Tirupati MLA Constituency JAYA KUMAR,These ads ran without a disclaimer,≤100,1
2.65284E+14,ZIGA Automation,These ads ran without a disclaimer,≤100,1
1.16411E+14,haryanaat9pm,These ads ran without a disclaimer,≤100,1
1.0416E+14,My Brown Books,These ads ran without a disclaimer,≤100,2
1.05853E+14,Kuldeep gupta,These ads ran without a disclaimer,≤100,1
6.99675E+14,Bherulal choudhary,These ads ran without a disclaimer,≤100,1
2.96533E+14,Mr NP Singh Coins Hyderabad,These ads ran without a disclaimer,≤100,1
1.1023E+14,BuzzEnviro,These ads ran without a disclaimer,≤100,1
1.00923E+14,Mohan Reddy Dwarampudi,These ads ran without a disclaimer,≤100,1
2.66322E+14,papaskitchenfzd,These ads ran without a disclaimer,≤100,1
1.22103E+17,Ritik Yadav रितिक यादव,These ads ran without a disclaimer,≤100,1
1.06585E+14,shivaramreddykancharla,These ads ran without a disclaimer,≤100,1
2.1765E+14,System Graphics,These ads ran without a disclaimer,≤100,1
1.16645E+14,niharikasingg254,These ads ran without a disclaimer,≤100,1
1.01948E+14,Political Science & International Relations,These ads ran without a disclaimer,≤100,1
2.55183E+14,Weekly Explorer,These ads ran without a disclaimer,≤100,2
1.15676E+14,Gurmeet Singh,These ads ran without a disclaimer,≤100,2
2.25962E+14,Kvijay Anand,These ads ran without a disclaimer,≤100,2
1.08589E+14,Agrocops,These ads ran without a disclaimer,≤100,1
2.05149E+14,ankushnath2.0,These ads ran without a disclaimer,≤100,1
3.29107E+14,Republic Bharat News,These ads ran without a disclaimer,≤100,1
1.22097E+17,Adv Awanish Rai Chhotu,These ads ran without a disclaimer,≤100,1
1.09501E+14,Copper4BehtarZindagi,These ads ran without a disclaimer,≤100,1
1.15734E+14,rajanthebrandking,These ads ran without a disclaimer,≤100,1
1.02727E+14,SBJ Services - A Digital Marketing Company,These ads ran without a disclaimer,≤100,1
1.12041E+14,સરકારી યોજના અને ભરતી,These ads ran without a disclaimer,≤100,1
1.5702E+14,The Park Gate Hotel,These ads ran without a disclaimer,≤100,1
1.47299E+14,समाचार दर्पण,These ads ran without a disclaimer,≤100,1
2.48548E+14,hey_nashik,These ads ran without a disclaimer,≤100,1
1.36505E+14,shri_sarvdnyainfotech,These ads ran without a disclaimer,≤100,1
2.78771E+14,dilip_dmk,These ads ran without a disclaimer,≤100,1
1.29356E+14,Dharmender Kumaar Bajaj,These ads ran without a disclaimer,≤100,1
1.20611E+14,தளபதி தனுஸ்,These ads ran without a disclaimer,≤100,1
1.88526E+14,Engage Karo,These ads ran without a disclaimer,≤100,1
1.00271E+14,iamnk7__,These ads ran without a disclaimer,≤100,1
3.29199E+14,Smt. Ranjita marndi,These ads ran without a disclaimer,≤100,1
1.03579E+14,meghakawaleofficial,These ads ran without a disclaimer,≤100,1
2.23755E+14,તરુણ નાગર,These ads ran without a disclaimer,≤100,1
1.12108E+14,Niranjan Nirala,Niranjan Nirala,≤100,1
1.02088E+14,Backbenchers' Life,These ads ran without a disclaimer,≤100,1
1.01714E+14,State News Haryana,These ads ran without a disclaimer,≤100,1
1.2364E+14,Aim Chand Thakur,These ads ran without a disclaimer,≤100,1
3.36852E+14,Old coin company call me 7978789081,These ads ran without a disclaimer,≤100,1
2.6378E+14,loan loan,These ads ran without a disclaimer,≤100,1
1.18914E+14,Riya Singh,These ads ran without a disclaimer,≤100,1
1.51612E+14,Er Jayatheerth V Malagi,These ads ran without a disclaimer,≤100,1
2.94533E+14,Kerala modi mantrika jyothisharu,These ads ran without a disclaimer,≤100,1
1.13061E+14,Change Is Us,These ads ran without a disclaimer,≤100,1
6.66646E+14,SR Photography,These ads ran without a disclaimer,≤100,1
1.11171E+14,mehtaclothcentre,These ads ran without a disclaimer,≤100,1
3.06483E+14,DPN Bharat,These ads ran without a disclaimer,≤100,1
1.94526E+14,_kushagra3003_,These ads ran without a disclaimer,≤100,2
3.21193E+14,M.P Davinder Singh BSP Ludhiana,These ads ran without a disclaimer,≤100,2
1.0837E+14,कुशीनगर संवाददाता,These ads ran without a disclaimer,≤100,1
1.57132E+14,Poppins,These ads ran without a disclaimer,≤100,1
1.05046E+14,itsnotokayindia,These ads ran without a disclaimer,≤100,1
1.22487E+14,अभिषेक तिवारी 'एक चिंतक',अभिषेक तिवारी 'एक चिंतक',≤100,1
1.02091E+14,dinkumar3015,These ads ran without a disclaimer,≤100,1
1.14733E+14,official__aqaid__khan08,These ads ran without a disclaimer,≤100,1
1.38528E+14,dctalks93,These ads ran without a disclaimer,≤100,1
4.733E+14,Suzhou Industrial Park,These ads ran without a disclaimer,≤100,1
1.83809E+14,الحرم المكي,These ads ran without a disclaimer,≤100,1
1.05583E+14,A Kumaraswamy,These ads ran without a disclaimer,≤100,1
2.43472E+14,Success Tutorials,These ads ran without a disclaimer,≤100,1
1.00393E+14,downtown_resorts,These ads ran without a disclaimer,≤100,1
1.12329E+14,Anubhav Yadav,These ads ran without a disclaimer,≤100,1
3.59616E+14,Narendra Modi Ji Namo Fan's,These ads ran without a disclaimer,≤100,2
2.39804E+14,Harjit Latala Vlogs,These ads ran without a disclaimer,≤100,1
1.17436E+14,Daily Classmate,These ads ran without a disclaimer,≤100,1
2.84342E+14,Durable Pipes,These ads ran without a disclaimer,≤100,2
8.36674E+14,Royal Green Spirits,These ads ran without a disclaimer,≤100,1
1.04785E+14,mr_insta_bean1390,These ads ran without a disclaimer,≤100,1
1.01656E+14,Raj Singh Rajput,These ads ran without a disclaimer,≤100,3
1.51749E+14,theesghub,These ads ran without a disclaimer,≤100,1
1.24205E+15,Balaji World,These ads ran without a disclaimer,≤100,1
2.35956E+14,jaagruk_bharat,These ads ran without a disclaimer,≤100,1
1.14954E+14,zaidkh1n,These ads ran without a disclaimer,≤100,1
1.01823E+14,ajaybhau_yedke,These ads ran without a disclaimer,≤100,1
2.03095E+14,रिपब्लिकन पार्टी ऑफ इंडिया तालुका कर्जत अधिकृत पेज,These ads ran without a disclaimer,≤100,2
1.09768E+15,RK Bazar,These ads ran without a disclaimer,≤100,1
1.07733E+14,Mukesh Pandey,These ads ran without a disclaimer,≤100,1
3.21382E+14,Dr. Debashis Marndi,These ads ran without a disclaimer,≤100,1
2.90186E+14,Social Spark Agency,These ads ran without a disclaimer,≤100,1
1.80492E+14,old_coin_7786,These ads ran without a disclaimer,≤100,2
4.83972E+14,Real Bites,These ads ran without a disclaimer,≤100,1
1.93529E+15,Gourisaria Sarees,These ads ran without a disclaimer,≤100,1
2.16586E+15,Sunny Thite,These ads ran without a disclaimer,≤100,2
1.01819E+14,Amrita Humanity First,These ads ran without a disclaimer,≤100,1
1.13978E+14,lil_king_ig_21,These ads ran without a disclaimer,≤100,1
1.02814E+14,Crime India,These ads ran without a disclaimer,≤100,1
2.36435E+14,kalpataru_social_foundation,These ads ran without a disclaimer,≤100,1
1.00496E+14,Much Much Spectrum,These ads ran without a disclaimer,≤100,1
1.42677E+14,WELL BEING SPECIAL SCHOOL,These ads ran without a disclaimer,≤100,1
2.00441E+14,Bhole Surya,These ads ran without a disclaimer,≤100,1
1.05391E+14,Saurabh Kumar,These ads ran without a disclaimer,≤100,2
1.21383E+15,Scientific Lab Equipments,These ads ran without a disclaimer,≤100,1
4.57659E+14,J.Hampstead,These ads ran without a disclaimer,≤100,1
1.67196E+15,Sudhanshu Singh,These ads ran without a disclaimer,≤100,1
2.97506E+14,Sunil Brahmbhatt,These ads ran without a disclaimer,≤100,1
2.14275E+14,Rajeev Kumar - Raku,These ads ran without a disclaimer,≤100,1
2.83829E+14,Rajib Ghosh,These ads ran without a disclaimer,≤100,1
2.48699E+14,old coin company sayhi piroses,These ads ran without a disclaimer,≤100,1
2.44613E+14,NCERT & CBSE Schools,These ads ran without a disclaimer,≤100,1
2.30095E+14,avishekghosh77,These ads ran without a disclaimer,≤100,1
2.89762E+14,old coin company,These ads ran without a disclaimer,≤100,1
2.06755E+14,Alex Bhai,These ads ran without a disclaimer,≤100,1
1.0423E+14,rajesh8634,These ads ran without a disclaimer,≤100,1
2.68259E+11,Freeland,Freeland,≤100,1
2.62661E+14,KKC Sampath Reddy,These ads ran without a disclaimer,≤100,1
1.12947E+14,Vegito India,These ads ran without a disclaimer,≤100,1
1.09086E+14,atulkjain,These ads ran without a disclaimer,≤100,1
2.47017E+14,Buy Luxury Plots in GOA,These ads ran without a disclaimer,≤100,1
2.695E+14,Avinash yadav 78,These ads ran without a disclaimer,≤100,1
1.86583E+15,Soulful Safarnama,These ads ran without a disclaimer,≤100,1
3.96057E+14,Aliens HUB,These ads ran without a disclaimer,≤100,1
9.32334E+14,Deep chandi ਦੀਪ ਚਾਂਦੀ,These ads ran without a disclaimer,≤100,2
2.51049E+14,usv_golite,These ads ran without a disclaimer,≤100,1
2.81879E+14,puttamahesh_kumar_abhimani,These ads ran without a disclaimer,≤100,1
1.19106E+14,Adivasi neelambari herbal hair care,These ads ran without a disclaimer,≤100,1
1.05527E+14,debasrideb,These ads ran without a disclaimer,≤100,1
2.91779E+14,dinesh.kalekar.7,These ads ran without a disclaimer,≤100,1
1.15451E+14,किशोरभाऊ गारोळे मित्रपरिवार,These ads ran without a disclaimer,≤100,1
1.87036E+14,Amrita IAS Academy,These ads ran without a disclaimer,≤100,2
1.98855E+14,action_wadi_boys,These ads ran without a disclaimer,≤100,1
1.54363E+14,Adv Vijay Malik,These ads ran without a disclaimer,≤100,1
1.07472E+14,The Brickyard Resort,These ads ran without a disclaimer,≤100,1
1.13687E+14,పెద్దన్న తమ్ముడు,These ads ran without a disclaimer,≤100,1
3.72028E+14,Zeroline News,These ads ran without a disclaimer,≤100,1
1.85817E+15,डाॅ आण्णासाहेब शिंदे,These ads ran without a disclaimer,≤100,1
1.05509E+14,Shakti Prasad Joshi जन सहयोगी चम्बा टिहरी गढ़वाल,These ads ran without a disclaimer,≤100,1
1.75941E+14,Samineni Udaya Bhanu,These ads ran without a disclaimer,≤100,2
2.93667E+14,Dr.Priyank Tyagi Advocate,These ads ran without a disclaimer,≤100,1
1.03752E+14,Laxmi Sharan Mishra Sir,These ads ran without a disclaimer,≤100,1
1.01764E+14,mrbusyfaizan,These ads ran without a disclaimer,≤100,1
3.26107E+14,Mana TDP,These ads ran without a disclaimer,≤100,2
4.69906E+14,the mattress hub,These ads ran without a disclaimer,≤100,1
1.23943E+14,Panachamoottil Honda,These ads ran without a disclaimer,≤100,1
2.01623E+15,Municipal Corporation Dehradun,These ads ran without a disclaimer,≤100,1
1.06959E+14,Pramod Haribhau Bankhele,These ads ran without a disclaimer,≤100,2
2.93213E+14,Rakesh Kumar all India help call me mob. 6389060929,These ads ran without a disclaimer,≤100,1
1.44889E+14,Manav Rachna International School - MRIS,These ads ran without a disclaimer,≤100,1
3.27358E+14,Avinash Yadav,These ads ran without a disclaimer,≤100,1
1.09661E+14,Kamal Choudhary,These ads ran without a disclaimer,≤100,1
1.0835E+14,Ranjan Yadav,These ads ran without a disclaimer,≤100,1
1.85496E+14,Seema Singh,These ads ran without a disclaimer,≤100,1
8.58737E+14,Arihant Classes,These ads ran without a disclaimer,≤100,2
1.08563E+14,𝑷𝒂𝒏𝒌𝒂𝒋 𝑲𝒂𝒔𝒉𝒚𝒂𝒑,These ads ran without a disclaimer,≤100,1
1.00829E+14,Prince Furniture,These ads ran without a disclaimer,≤100,1
1.09108E+14,Auric Metal,These ads ran without a disclaimer,≤100,1
1.72453E+15,My finger,These ads ran without a disclaimer,≤100,1
1.01477E+14,Mahendra Patel Solanki,These ads ran without a disclaimer,≤100,1
2.72762E+14,natraj pen pencil home work job 30000 salary 15000 advance,These ads ran without a disclaimer,≤100,1
1.2547E+14,Madan prajapat BJP,Madan prajapat BJP,≤100,1
1.21551E+14,popcornwithpiyu,These ads ran without a disclaimer,≤100,1
1.06086E+14,Vinayaka Hospital Jodhpur,These ads ran without a disclaimer,≤100,2
2.41715E+14,teerdala_rakesh,These ads ran without a disclaimer,≤100,1
1.74287E+14,తెలంగాణ సిద్ధం వైయస్ జగన్ అన్న కోసం,These ads ran without a disclaimer,≤100,1
1.70005E+14,Coral Group,These ads ran without a disclaimer,≤100,2
3.17811E+14,adarshveer._singh,These ads ran without a disclaimer,≤100,1
1.02526E+14,vegan_dragonbabies,These ads ran without a disclaimer,≤100,1
1.50633E+15,Metaflex Doors India Pvt.Ltd,These ads ran without a disclaimer,≤100,1
1.0746E+14,Lokesh Sharma MHOW,These ads ran without a disclaimer,≤100,1
1.1159E+14,Vikash Khatkar,These ads ran without a disclaimer,≤100,1
1.01989E+14,aji_mathew_46,These ads ran without a disclaimer,≤100,1
2.68146E+14,Agama India,These ads ran without a disclaimer,≤100,1
1.09869E+14,Sienna Chopra,These ads ran without a disclaimer,≤100,1
3.47514E+14,Jeevandeep Finance,These ads ran without a disclaimer,≤100,2
2.99494E+14,Resonance Sonbhadra,These ads ran without a disclaimer,≤100,1
1.90904E+14,Pressvani,These ads ran without a disclaimer,≤100,1
1.04749E+14,GMC Ortho  Foundation Hospital and Research Centre,These ads ran without a disclaimer,≤100,1
1.19882E+14,Bherulal Choudhary,These ads ran without a disclaimer,≤100,1
1.02352E+14,shabadarora1,These ads ran without a disclaimer,≤100,1
1.18269E+14,vaibhav.kumar333,These ads ran without a disclaimer,≤100,1
2.86892E+14,मेवाड़ कांठल का उदय,These ads ran without a disclaimer,≤100,2
2.10286E+15,Anchor Preeti Saxena,These ads ran without a disclaimer,≤100,1
